Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Discovery District,43.65871191111111,-79.38926922222223,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Discovery District,43.65871191111111,-79.38926922222223,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
Discovery District,43.65871191111111,-79.38926922222223,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
Discovery District,43.65871191111111,-79.38926922222223,Sansotei Ramen ???,43.655157467561246,-79.38650067479335,Ramen Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Starbucks,43.6595874273128,-79.3852515870617,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
Discovery District,43.65871191111111,-79.38926922222223,Rolltation,43.65491791857301,-79.3874242454196,Japanese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.6573986,-79.3883129,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Bubble Republic Tea House ????,43.656707495984975,-79.38416470657434,Bubble Tea Shop
Discovery District,43.65871191111111,-79.38926922222223,Toronto Vegetarian Association,43.655953,-79.392854,Office
Discovery District,43.65871191111111,-79.38926922222223,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
Discovery District,43.65871191111111,-79.38926922222223,Sin and Redemption,43.65466135819523,-79.39173728227614,Bar
Discovery District,43.65871191111111,-79.38926922222223,Prenup Pub,43.658882366438164,-79.39482802742828,Gastropub
Discovery District,43.65871191111111,-79.38926922222223,Indigo,43.65773818776676,-79.38966149215145,Bookstore
Discovery District,43.65871191111111,-79.38926922222223,Light Café ????,43.65607098189164,-79.39302058882892,Café
Discovery District,43.65871191111111,-79.38926922222223,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Bread and Bowl,43.656417411563346,-79.39051367258449,Sandwich Place
Discovery District,43.65871191111111,-79.38926922222223,Uncle Tetsu's Japanese Angel Cafe,43.655001311444025,-79.38689900686445,Café
Discovery District,43.65871191111111,-79.38926922222223,Ali Baba's,43.65491647880546,-79.38717216891472,Middle Eastern Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Sambuca Grill,43.656109861046346,-79.39294644724129,Italian Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765,Chinese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Charidise,43.65598547591116,-79.39323314717795,Bubble Tea Shop
Discovery District,43.65871191111111,-79.38926922222223,Midi Bistro,43.65587131386703,-79.39209126452964,French Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Dollarama,43.660298617008216,-79.38479755075703,Discount Store
Discovery District,43.65871191111111,-79.38926922222223,Fat Bastard Burrito,43.65889963097279,-79.39452966832613,Burrito Place
Discovery District,43.65871191111111,-79.38926922222223,Starbucks,43.66233150401023,-79.38626989016404,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Starbucks,43.65602357573824,-79.38877766280795,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Gallery Sushi,43.6544805461278,-79.39063459151606,Sushi Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Fugo Desserts,43.654922556722134,-79.38738186530605,Ice Cream Shop
Discovery District,43.65871191111111,-79.38926922222223,Starbucks,43.65757168579201,-79.38667021579539,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Bodega Restaurant,43.655961,-79.393675,French Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
Discovery District,43.65871191111111,-79.38926922222223,Crepes Club,43.655902071864865,-79.39388530962617,Creperie
Discovery District,43.65871191111111,-79.38926922222223,Hong Shing Chinese Restaurant,43.65492521335936,-79.38708916106386,Chinese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Green Grotto,43.66249377338878,-79.38655974776665,Bubble Tea Shop
Discovery District,43.65871191111111,-79.38926922222223,Booster Juice,43.65865699,-79.38868207,Smoothie Shop
Discovery District,43.65871191111111,-79.38926922222223,Bombay Street Food,43.66190434754231,-79.3861453057871,Indian Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Shoppers Drug Mart,43.6572159889221,-79.38842260927258,Pharmacy
Discovery District,43.65871191111111,-79.38926922222223,Booster Juice,43.660323,-79.385445,Juice Bar
Discovery District,43.65871191111111,-79.38926922222223,Kathy's Sushi and Bento,43.65503087178274,-79.38672401443158,Sushi Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Avenue Café + Bistro,43.655117004427716,-79.38876401060952,Sandwich Place
Discovery District,43.65871191111111,-79.38926922222223,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
Discovery District,43.65871191111111,-79.38926922222223,Indian Biriyani House,43.65511996683289,-79.3866447102921,Indian Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Cafe La Gaffe,43.65621134762937,-79.39333144271436,Café
Discovery District,43.65871191111111,-79.38926922222223,Subway,43.65946709895447,-79.38824850471555,Sandwich Place
Discovery District,43.65871191111111,-79.38926922222223,Colaba Junction,43.66094,-79.385635,Indian Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Second Cup,43.65763711605256,-79.3895120341753,Café
Discovery District,43.65871191111111,-79.38926922222223,Second Cup,43.65901832092224,-79.3941523126699,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Subway,43.65746095911212,-79.38647880368448,Sandwich Place
Discovery District,43.65871191111111,-79.38926922222223,Wah Sing Seafood Restaurant,43.655935570829165,-79.39378308503211,Chinese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Subway,43.658720367952235,-79.39090229383463,Sandwich Place
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.657396754910025,-79.39000236526671,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Tosto,43.661198,-79.386414,Italian Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.6552901140844,-79.3877381086349,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Omai,43.656006,-79.392494,Japanese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Matahari Bar and Grill,43.6560158103867,-79.39362061636496,Malay Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
Discovery District,43.65871191111111,-79.38926922222223,Latte Mei ???,43.65489137554632,-79.38737632355183,Tea Room
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.6582089,-79.3906346,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Hua Sang Seafood Restaurant,43.65598631977402,-79.39370277360942,Chinese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Torch Sushi & Bento,43.655067064321585,-79.38673193379086,Sushi Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Pizzeria Via Mercanti,43.65679034740686,-79.38631071713952,Italian Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Starbucks,43.66041220474521,-79.39269202304281,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Thai Express,43.655835,-79.38813,Thai Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Subway,43.65882106112207,-79.39507112341029,Sandwich Place
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.658599,-79.388498,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Yummy Zone,43.662755747929545,-79.38659907574278,Bubble Tea Shop
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.6610382,-79.3937966,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.659695,-79.388706,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Tim Hortons,43.6594149,-79.3912214,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Gyugyuya,43.65517430782575,-79.38641572866027,Japanese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Bicerin Coffee,43.655831,-79.393448,Café
Discovery District,43.65871191111111,-79.38926922222223,TD Canada Trust,43.65506241724129,-79.38783980907374,Bank
Discovery District,43.65871191111111,-79.38926922222223,Etsu,43.65596995372576,-79.39376142246397,Japanese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,T.A.N. Coffee,43.65602860741956,-79.39353447011945,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Anoush,43.66003388545557,-79.38830898321906,Middle Eastern Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Bixi Bike Stand,43.65983093337226,-79.39046859741211,Bike Rental / Bike Share
Discovery District,43.65871191111111,-79.38926922222223,Wah Too Seafood Restaurant,43.65483285234745,-79.38720597193928,Chinese Restaurant
Discovery District,43.65871191111111,-79.38926922222223,SUDS,43.65988035580764,-79.39471219966201,Bar
Discovery District,43.65871191111111,-79.38926922222223,The Saj,43.65878737223263,-79.39520834668025,Mediterranean Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
Discovery District,43.65871191111111,-79.38926922222223,Quick Pita,43.65879751594094,-79.39513763494665,Falafel Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
Discovery District,43.65871191111111,-79.38926922222223,Evergreen Thai,43.655173628701625,-79.38632578763185,Thai Restaurant
Distillery District,43.650192,-79.362162,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
Distillery District,43.650192,-79.362162,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
Distillery District,43.650192,-79.362162,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
Distillery District,43.650192,-79.362162,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
Distillery District,43.650192,-79.362162,Madrina Bar Y Tapería,43.64967461878778,-79.35958990739668,Spanish Restaurant
Distillery District,43.650192,-79.362162,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
Distillery District,43.650192,-79.362162,Starbucks,43.65132698417445,-79.36432857157803,Coffee Shop
Distillery District,43.650192,-79.362162,Balzac's Coffee,43.649797141476185,-79.35914199644303,Coffee Shop
Distillery District,43.650192,-79.362162,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
Distillery District,43.650192,-79.362162,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
Distillery District,43.650192,-79.362162,Spotify,43.64991916262922,-79.35886149447444,Tech Startup
Distillery District,43.650192,-79.362162,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
Distillery District,43.650192,-79.362162,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
Distillery District,43.650192,-79.362162,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
Distillery District,43.650192,-79.362162,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
Distillery District,43.650192,-79.362162,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
Distillery District,43.650192,-79.362162,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
Distillery District,43.650192,-79.362162,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream Shop
Distillery District,43.650192,-79.362162,Berkeley Street Theatre,43.65051724574011,-79.36417258802608,Theater
Distillery District,43.650192,-79.362162,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Distillery District,43.650192,-79.362162,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Distillery District,43.650192,-79.362162,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
Distillery District,43.650192,-79.362162,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
Distillery District,43.650192,-79.362162,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731126,Brewery
Distillery District,43.650192,-79.362162,Berkeley Bistro,43.64995993956305,-79.36388845370516,Gastropub
Distillery District,43.650192,-79.362162,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
Distillery District,43.650192,-79.362162,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
Distillery District,43.650192,-79.362162,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
Distillery District,43.650192,-79.362162,Cluck Clucks,43.64964842651325,-79.3664078057654,Restaurant
Distillery District,43.650192,-79.362162,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
Distillery District,43.650192,-79.362162,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
Distillery District,43.650192,-79.362162,Wildly Delicious Cafe,43.65043587832196,-79.3588615181307,Café
Distillery District,43.650192,-79.362162,Toronto Cooper Koo Family Cherry St YMCA Centre,43.65319052672638,-79.35794700053884,Gym / Fitness Center
Distillery District,43.650192,-79.362162,Starbucks,43.65127567183137,-79.36804556406207,Coffee Shop
Distillery District,43.650192,-79.362162,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
Distillery District,43.650192,-79.362162,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
Distillery District,43.650192,-79.362162,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
Distillery District,43.650192,-79.362162,Betty's,43.65158716627337,-79.36751495404803,Bar
Distillery District,43.650192,-79.362162,GW General,43.650495,-79.357538,Antique Shop
Distillery District,43.650192,-79.362162,McManus and Campbell,43.65033169708658,-79.357206825083,Health & Beauty Service
Distillery District,43.650192,-79.362162,Pioneer Queen,43.646511697520175,-79.36021521589029,Boat or Ferry
Distillery District,43.650192,-79.362162,Distillery Streetcar Loop,43.650677,-79.35649,Tram Station
Don Mills,43.73397737492858,-79.34711423614286,Aroma Espresso Bar,43.73439968185306,-79.3452038090861,Café
Don Mills,43.73397737492858,-79.34711423614286,CF Shops at Don Mills,43.73501112909844,-79.34478724407985,Shopping Mall
Don Mills,43.73397737492858,-79.34711423614286,JOEY Don Mills,43.733990328997315,-79.34473422057377,Restaurant
Don Mills,43.73397737492858,-79.34711423614286,Cineplex VIP Cinemas Don Mills,43.73427877090645,-79.34616425228229,Movie Theater
Don Mills,43.73397737492858,-79.34711423614286,Chipotle Mexican Grill,43.73521,-79.34396,Mexican Restaurant
Don Mills,43.73397737492858,-79.34711423614286,Congee Queen ????,43.735977372912316,-79.34735561803191,Cantonese Restaurant
Don Mills,43.73397737492858,-79.34711423614286,Bier Markt,43.73369851588495,-79.3446775447473,Bar
Don Mills,43.73397737492858,-79.34711423614286,Ice 'n Cake,43.734292228891334,-79.34519795645626,Ice Cream Shop
Don Mills,43.73397737492858,-79.34711423614286,Starbucks Reserve Bar,43.735764352650975,-79.34415591212019,Coffee Shop
Don Mills,43.73397737492858,-79.34711423614286,Lindt & Sprüngli,43.734806,-79.34524,Chocolate Shop
Don Mills,43.73397737492858,-79.34711423614286,South St. Burger,43.734274151590064,-79.34365473960722,Burger Joint
Don Mills,43.73397737492858,-79.34711423614286,Anthropologie,43.73399577300591,-79.34556371609538,Women's Store
Don Mills,43.73397737492858,-79.34711423614286,Panera Bread,43.7348289,-79.3438876,Bakery
Don Mills,43.73397737492858,-79.34711423614286,Paramount Fine Foods,43.73654713885171,-79.34347318005996,Middle Eastern Restaurant
Don Mills,43.73397737492858,-79.34711423614286,TD Canada Trust,43.7334122,-79.3456392,Bank
Don Mills,43.73397737492858,-79.34711423614286,Taylors Landing,43.733985520359404,-79.34548008859929,American Restaurant
Don Mills,43.73397737492858,-79.34711423614286,McEwan,43.73625640025338,-79.34513152081716,Gourmet Shop
Don Mills,43.73397737492858,-79.34711423614286,Metro,43.734049322838985,-79.3431359526013,Supermarket
Don Mills,43.73397737492858,-79.34711423614286,LCBO,43.73632288176399,-79.34611450909887,Liquor Store
